,wav_filename,wav_filesize,transcript,common_part,region,duration,duration_seconds,filename,chirp_wer,Deepgram_wer,googleSTT_wer,whisper_wer,seamless_wer
900,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400063(137).wav,367024,ja we gaan toch samen we zouden ook over de middag kunnen gaan maar,400063,limburg,0 days 00:00:06,6.0,fv400063(137),0.0,0.14285714285714285,0.35714285714285715,0.5714285714285714,1.0714285714285714
901,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400745(081).wav,285036,en dat was dan den enen auto na den andere want de mensen die rijden daaropuit,400745,vlaams_brab,0 days 00:00:06,6.0,fv400745(081),0.375,0.625,0.5,0.625,0.625
902,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400368(103).wav,343020,en 'k sta met nen anderen voet op de stoel en ge kent dat 'k wil in de kast iets iets nemen,400368,west_vlaams,0 days 00:00:06,6.0,fv400368(103),0.45454545454545453,0.45454545454545453,0.5909090909090909,0.6363636363636364,0.5909090909090909
903,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400283(009).wav,348332,god uh zoals veronique dochter van irne genen,400283,vlaams_brab,0 days 00:00:06,6.0,fv400283(009),0.375,0.625,0.75,0.75,0.625
904,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400094(198).wav,288940,dat ik dan intussen met de kinderen allee wat leuke dingen doe in brussel,400094,limburg,0 days 00:00:06,6.0,fv400094(198),0.14285714285714285,0.35714285714285715,0.2857142857142857,0.9285714285714286,0.5
905,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400741(105).wav,384044,laten we zeggen de het basisproduct is goed en ze nemen de vis altijd heel dik en altijd op vel,400741,vlaams_brab,0 days 00:00:06,6.0,fv400741(105),0.0,0.3,0.05,0.3,0.15
906,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400253(009).wav,666732,als dit moet dienst doen voor het moderne toneel ja dan vraag ik mij duidelijk af waar de grens tussen toneel ligt en ja,400253,oost_vlaams,0 days 00:00:06,6.0,fv400253(009),0.041666666666666664,0.20833333333333334,0.08333333333333333,0.2916666666666667,0.125
907,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400063(284).wav,272172,maakt ook niet uit als ze een kwartier te laat zijn nee eigenlijk niet,400063,limburg,0 days 00:00:06,6.0,fv400063(284),0.2857142857142857,0.5714285714285714,0.5,1.0,0.8571428571428571
908,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400256(014).wav,345452,de herderinstraat maar 'k veronderstel dat dat wel in 't centrum is als er staat antwerpen-stad,400256,vlaams_brab,0 days 00:00:06,6.0,fv400256(014),0.25,0.6875,0.875,1.125,0.8125
909,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400193(008).wav,457260,ja h als ge als ge zo terugdenkt ja van maandag tot vrijdag op de schoolbanken,400193,oost_vlaams,0 days 00:00:06,6.0,fv400193(008),0.375,0.5625,0.5,0.5625,0.5
910,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400216(053).wav,403180,of misschien uh de kant van bordeaux meer maar 'k denk niet dat ge daar zo echt een week kunt zitten aan die kant,400216,vlaams_brab,0 days 00:00:06,6.0,fv400216(053),0.16666666666666666,0.4583333333333333,0.375,0.4583333333333333,0.375
911,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400541(009).wav,497964,maar dan stel ik ook de vraag van bert anciaux dus hij zat in uh in de volksunie de vu dus da 's eerder conservatief,400541,west_vlaams,0 days 00:00:06,6.0,fv400541(009),0.24,0.68,0.6,0.72,0.6
912,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400323(033).wav,426988,uhm had ik het voor de russen nooit voor de amerikanen dat st die straalden vond ik uh arrogantie uit,400323,west_vlaams,0 days 00:00:06,6.0,fv400323(033),0.2,0.55,0.5,0.55,0.35
913,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400259(093).wav,315052,of ge legt daar zo een douchematteke en dan stapt de daar uit den douche,400259,vlaams_brab,0 days 00:00:06,6.0,fv400259(093),0.4666666666666667,0.7333333333333333,0.6666666666666666,0.5333333333333333,0.6666666666666666
914,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400190(074).wav,283948,het zijn vaste vaste rondes dat ze doen,400190,oost_vlaams,0 days 00:00:06,6.0,fv400190(074),0.0,0.25,0.125,0.375,0.375
915,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400783(052).wav,258028,uhu dan hadden we niet echt een geschenkje,400783,west_vlaams,0 days 00:00:06,6.0,fv400783(052),0.25,0.5,0.625,0.375,0.25
916,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400311(100).wav,989932,en het enige tijdschrift in vlaanderen dat zogezegd kritisch is knack dat heeft ook daar zijn uh vindt ook daar zijn fondsen,400311,vlaams_brab,0 days 00:00:06,6.0,fv400311(100),0.18181818181818182,0.45454545454545453,0.2727272727272727,0.3181818181818182,0.2727272727272727
917,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400460(114).wav,270700,willen we toch maar naar 't restaurant gaan bah ja da 's goed,400460,vlaams_brab,0 days 00:00:06,6.0,fv400460(114),0.3076923076923077,0.6153846153846154,0.38461538461538464,0.8461538461538461,0.8461538461538461
918,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400315(022).wav,421612,da 's dan nog niet als gevolg van een ongeval dus maar van ja beetje laten misleiden,400315,limburg,0 days 00:00:06,6.0,fv400315(022),0.29411764705882354,0.47058823529411764,0.35294117647058826,0.35294117647058826,0.47058823529411764
919,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400496(012).wav,287852,'k dacht dat het tegen ging vallen maar 't viel eigenlijk wel heel goed mee allemaal,400496,limburg,0 days 00:00:06,6.0,fv400496(012),0.125,1.0,0.3125,0.3125,0.5
920,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400284(009).wav,574060,ah ja ja ok maar 't kan ook zijn dat ze d'r niet echt bij was dat ze meer met haar hoofd bij den dokter zat h,400284,vlaams_brab,0 days 00:00:06,6.0,fv400284(009),0.2222222222222222,1.0,0.4074074074074074,0.7407407407407407,0.8148148148148148
921,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400186(058).wav,444140,mmm omdat 'k denk dat ge sneller een een boek neemt dan zo een vertaalcomputerke opendoet en gaat intikken het woord,400186,oost_vlaams,0 days 00:00:06,6.0,fv400186(058),0.47619047619047616,0.5714285714285714,0.5238095238095238,0.5714285714285714,0.6190476190476191
922,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400291(046).wav,271468,'k vind dat een goed principe allee ja dan moet de dat vooral doen maar dat ge dat dan ook wilt,400291,vlaams_brab,0 days 00:00:06,6.0,fv400291(046),0.19047619047619047,0.3333333333333333,0.2857142857142857,0.47619047619047616,0.7142857142857143
923,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400737(067).wav,268652,toen werd er gezegd ja gemiddeld is die weg wachttijd een jaar,400737,vlaams_brab,0 days 00:00:06,6.0,fv400737(067),0.08333333333333333,1.0,0.25,0.4166666666666667,0.5
924,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400364(036).wav,632300,en uhm zegt ze ja ze had ook een beetje geld afgehaald voor dat weer in haar portefeuille te hebben en uhm zegt ze ja vijftig euro ze had totaal niet uhm gerekend hoeveel dat dat ging zijn,400364,west_vlaams,0 days 00:00:06,6.0,fv400364(036),0.5,0.7631578947368421,0.8157894736842105,0.7894736842105263,0.7894736842105263
925,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400305(050).wav,569708,eigenlijk 'k herinner me het het eerste jaar dat ik lesgaf lesvoorbereiding daar had ik niet van gehoord,400305,vlaams_brab,0 days 00:00:06,6.0,fv400305(050),0.2777777777777778,0.6111111111111112,0.5,0.4444444444444444,0.4444444444444444
926,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400076(110).wav,486892,uhm wij moeten zeker iets op ons hoofd hebben want als die in jouw haren zitten dan uhm wordt dat g wordt dat hopeloos,400076,vlaams_brab,0 days 00:00:06,6.0,fv400076(110),0.16666666666666666,0.2916666666666667,0.20833333333333334,0.375,0.375
927,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400485(052).wav,484140,vijfentwintig jaar oud da 's de oudste fles dat er open was gedaan in uh wa i gentse waterzooi,400485,vlaams_brab,0 days 00:00:06,6.0,fv400485(052),0.5789473684210527,1.0,0.7894736842105263,0.8947368421052632,0.6842105263157895
928,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400356(001).wav,272364,de pianoleraar allee de de pianovriend van gwendoline,400356,vlaams_brab,0 days 00:00:06,6.0,fv400356(001),0.5,0.75,0.75,0.75,0.625
929,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400757(009).wav,388204,zeker we zaten dan nog op zo een oud treintoestel uit zaventem zonder uh airco en zo,400757,west_vlaams,0 days 00:00:06,6.0,fv400757(009),0.35294117647058826,0.4117647058823529,0.5882352941176471,0.6470588235294118,0.5882352941176471
930,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400511(033).wav,313644,maar die uh legkippen zijn kapot oei,400511,limburg,0 days 00:00:06,6.0,fv400511(033),0.2857142857142857,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.8571428571428571
931,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400384(135).wav,367792,ja da 's wel spijtig maar ja,400384,vlaams_brab,0 days 00:00:06,6.0,fv400384(135),0.2857142857142857,1.0,0.7142857142857143,0.8571428571428571,1.0
932,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400076(157).wav,512876,ja en uh dat was bij ons wel het geval uiteindelijk uh was er heel wat respect voor 't individu,400076,vlaams_brab,0 days 00:00:06,6.0,fv400076(157),0.15,0.4,0.3,0.4,0.45
933,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400501(128).wav,283372,uhm de gewervelde en ongewervelde,400501,limburg,0 days 00:00:06,6.0,fv400501(128),0.2,0.8,0.2,0.8,0.8
934,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400190(115).wav,534444,ja bij geert en gwen naar 't nieuw programma van uhm hoe noemt die man,400190,oost_vlaams,0 days 00:00:06,6.0,fv400190(115),1.0,0.6666666666666666,0.8,0.8666666666666667,0.8
935,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400247(086).wav,338540,allee toen ma gestorven is had zij zo een koffieservies,400247,limburg,0 days 00:00:06,6.0,fv400247(086),0.2,0.5,0.5,0.5,0.6
936,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400636(012).wav,646124,als ik zie dat uh de kleinste munteenheid n eurocent dat die twintig lire waard is,400636,limburg,0 days 00:00:06,6.0,fv400636(012),0.3125,0.4375,0.4375,0.5,0.6875
937,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400307(138).wav,285996,toen ik daar nog werkte kon je daar al exposeren,400307,vlaams_brab,0 days 00:00:06,6.0,fv400307(138),0.1,1.0,0.6,0.5,0.1
938,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400608(043).wav,362732,heb jij dat soms ook ja,400608,vlaams_brab,0 days 00:00:06,6.0,fv400608(043),0.16666666666666666,0.6666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334
939,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400426(115).wav,340652,ja dus daar zeg 'k ik van diejen filip h nee nee zeg ze nee,400426,oost_vlaams,0 days 00:00:06,6.0,fv400426(115),0.4666666666666667,0.6666666666666666,0.6,0.6,0.8666666666666667
940,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400324(039).wav,301228,fondue was ook voor de eerste maal dat die gebruikt werd kijk en die,400324,west_vlaams,0 days 00:00:06,6.0,fv400324(039),0.14285714285714285,0.2857142857142857,0.14285714285714285,0.6428571428571429,0.5714285714285714
941,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400695(010).wav,497772,hij kan uh uh verkeerd reageren z'n deur staat altijd open en ze komen heel de tijd weg en weer uh kijken en zo,400695,west_vlaams,0 days 00:00:06,6.0,fv400695(010),0.375,0.4166666666666667,0.625,0.4583333333333333,0.375
942,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400605(064).wav,290220,en ik denk dat er zoals je hebt gezegd er nog n of twee zijn bijgekomen,400605,vlaams_brab,0 days 00:00:06,6.0,fv400605(064),0.0625,0.3125,0.0625,0.3125,0.3125
943,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400539(098).wav,340652,en om een beetje een stunt te doen hebben ze ooit de grootste speler en de kleinste speler,400539,west_vlaams,0 days 00:00:06,6.0,fv400539(098),0.0,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.05555555555555555
944,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400783(035).wav,431916,en papa heeft gezegd dat dat goed is maar dat dat niet voor vanavond zou zijn want er waren juist buren op bezoek,400783,west_vlaams,0 days 00:00:06,6.0,fv400783(035),0.0,0.17391304347826086,0.08695652173913043,0.17391304347826086,0.17391304347826086
945,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400732(062).wav,729324,awel en dan uhm dus daar ga 'k dan verven allemaal in 't wit en d'r is azo een stukske bakstenen muur zo hier dat er uitspringt en dat wil ik zoiets van maken,400732,oost_vlaams,0 days 00:00:06,6.0,fv400732(062),0.4117647058823529,0.5588235294117647,0.38235294117647056,0.6764705882352942,0.6470588235294118
946,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400800(017).wav,477548,ik denk uh aan de canarische eilanden daar zijn die veel weelderiger als hier in egypte,400800,oost_vlaams,0 days 00:00:06,6.0,fv400800(017),0.1875,0.375,0.375,0.4375,0.375
947,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400789(111).wav,1194476,en d'r stapt een oude meneer en een mevrouw van de tram en die mevram de de juist net voor de zijn echtgenote dus was wellicht man en vrouw uh volledig van de tram is gestapt zet de conducteur aan en die vrouw struikelt,400789,oost_vlaams,0 days 00:00:06,6.0,fv400789(111),0.11363636363636363,0.2727272727272727,0.1590909090909091,0.36363636363636365,0.1590909090909091
948,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400785(004).wav,515372,en ze hebben gewoon een een ja een een brandkastje mee met wat geld en een laptop hebben ze ook meegenomen,400785,oost_vlaams,0 days 00:00:06,6.0,fv400785(004),0.047619047619047616,0.3333333333333333,0.047619047619047616,0.38095238095238093,0.2857142857142857
949,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400686(094).wav,1069292,uhu en beneden hebben ze een uh een een caf en langs de andere zijde is er een boekhandeltje waar je allerlei boeken over brugge en de tentoonstellingen en catalogussen enzovoort kunt kopen,400686,oost_vlaams,0 days 00:00:06,6.0,fv400686(094),0.45454545454545453,0.6363636363636364,0.8181818181818182,0.6060606060606061,0.696969696969697
950,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400775(010).wav,447340,en die artikels wou ze dan vanuit belgi doorzenden naar uh liberale amerikaanse kranten,400775,west_vlaams,0 days 00:00:06,6.0,fv400775(010),0.14285714285714285,0.5,0.35714285714285715,0.35714285714285715,0.5
951,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400243(127).wav,527084,of 't er n uhm eentje die wou uh die herexamens heeft twee herexamens uh voor wiskunde en nog iets anders,400243,limburg,0 days 00:00:06,6.0,fv400243(127),0.3333333333333333,0.6666666666666666,0.42857142857142855,0.6666666666666666,0.6190476190476191
952,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400426(024).wav,289964,mmm misschien hebben ze gedacht dat de mis van den avond was,400426,oost_vlaams,0 days 00:00:06,6.0,fv400426(024),0.3333333333333333,0.5,0.16666666666666666,0.4166666666666667,0.75
953,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400526(020).wav,305772,en is ze vriendelijk ja 'k had e ja 'k had haar viezer verwacht,400526,west_vlaams,0 days 00:00:06,6.0,fv400526(020),0.2857142857142857,0.6428571428571429,0.7142857142857143,0.9285714285714286,0.7142857142857143
954,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400297(147).wav,449900,en nu een ander die zou terugkomen om iemand te vervangen die naar brussel ging voor de examencommissie,400297,limburg,0 days 00:00:06,6.0,fv400297(147),0.0,0.16666666666666666,0.1111111111111111,0.16666666666666666,0.16666666666666666
955,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400760(015).wav,326700,ja 't zijn wacht zuh vier papers die af moeten die moeten af zijn voor de kerstvakantie,400760,vlaams_brab,0 days 00:00:06,6.0,fv400760(015),0.17647058823529413,0.47058823529411764,0.47058823529411764,0.5882352941176471,0.6470588235294118
956,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400093(159).wav,302380,in die zin hadden ze 'm niet kunnen bereiken en van de rest was er bijna iedereen,400093,limburg,0 days 00:00:06,6.0,fv400093(159),0.23529411764705882,0.47058823529411764,0.35294117647058826,0.29411764705882354,0.47058823529411764
957,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400305(150).wav,410348,ik merkte vroeger dat kinderen mij geboeider bekeken omdat ik jong was,400305,vlaams_brab,0 days 00:00:06,6.0,fv400305(150),0.0,0.16666666666666666,0.25,0.16666666666666666,0.25
958,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400636(056).wav,390828,dus die mogen tot einde februari mogen die nog belgisch geld zal 'k maar zeggen aanvaarden,400636,limburg,0 days 00:00:06,6.0,fv400636(056),0.0625,0.375,0.125,0.625,0.5
959,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400313(110).wav,432940,de andere gooi ik op 't stort dus wat mij interesseert d dat neem ik persoonlijk mee en dat zet ik te koop in in mijne winkel,400313,limburg,0 days 00:00:06,6.0,fv400313(110),0.1111111111111111,0.3333333333333333,0.25925925925925924,0.3333333333333333,0.3333333333333333
960,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400081(115).wav,332908,'t was mis voor zeker negen of tien of nog meer mensen,400081,limburg,0 days 00:00:06,6.0,fv400081(115),0.16666666666666666,0.25,0.25,0.3333333333333333,0.16666666666666666
961,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400764(057).wav,459436,en dan andere profs die zeggen van elk uh uur laat ik een groep van vijf  zes studenten binnen,400764,vlaams_brab,0 days 00:00:06,6.0,fv400764(057),0.10526315789473684,0.2631578947368421,0.3684210526315789,0.42105263157894735,0.2631578947368421
962,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400095(249).wav,356140,allee ik denk dat onze tijd er bijna op zit of niet we hebben vierendertig minuten,400095,limburg,0 days 00:00:06,6.0,fv400095(249),0.125,0.3125,0.4375,0.4375,0.4375
963,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400642(068).wav,283244,en die zijn uh 't einde van de vakantie zijn ze een weekend bij ons geweest,400642,oost_vlaams,0 days 00:00:06,6.0,fv400642(068),0.375,0.6875,0.375,0.5625,0.5625
964,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400215(030).wav,338796,hm wat was uw verhaal nu uit de krant,400215,vlaams_brab,0 days 00:00:06,6.0,fv400215(030),0.1111111111111111,1.0,0.6666666666666666,0.5555555555555556,0.5555555555555556
965,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400087(107).wav,330028,ja ja waar ligt die dan die ligt uh tegenover de h&m,400087,limburg,0 days 00:00:06,6.0,fv400087(107),0.3333333333333333,0.5833333333333334,0.5,0.5833333333333334,0.5833333333333334
966,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400268(212).wav,465516,dus kunt de 't u voorstellen dat ze een appartement in parijs gekocht hadden een lening voor aangegaan en dat ie dan zegt ik ben d'r vandoor,400268,oost_vlaams,0 days 00:00:06,6.0,fv400268(212),0.2222222222222222,0.4444444444444444,0.5185185185185185,0.5185185185185185,0.5925925925925926
967,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400367(088).wav,372524,en pascalle was nog mee om te kiezen ook dan ja maar pascalle heeft ook zo geen mooie smaak vind ik van haar kledij hoor,400367,west_vlaams,0 days 00:00:06,6.0,fv400367(088),0.2,0.44,0.72,0.48,0.72
968,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400317(033).wav,449644,die zei de enige oplossing die ik nog kan uitvinden is nu gewoon m'n etalage wegdoen en gewoon d'r klein etalages van maken,400317,limburg,0 days 00:00:06,6.0,fv400317(033),0.21739130434782608,0.34782608695652173,0.4782608695652174,0.5652173913043478,0.5652173913043478
969,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400095(056).wav,473004,n twee drie vier vijf zes zeven acht negen tien plus een dubbele plus een singletje,400095,limburg,0 days 00:00:06,6.0,fv400095(056),0.6875,0.125,0.6875,0.8125,0.125
970,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400363(052).wav,337068,dat 'k dat een keer een beetje kan volgen dan als je in leuven zit maar 'k heb dat toch al gegeven nee 'k heb dat nog niet gezien,400363,west_vlaams,0 days 00:00:06,6.0,fv400363(052),0.3793103448275862,1.0,0.6896551724137931,0.7586206896551724,0.8620689655172413
971,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400424(169).wav,705772,ik vroeg adeline de moeder van rudy kwam dan toe om af te spreken voor die voor die kippef voor dat kippenfestijn binnen ja volgende week of zo h van de parochie,400424,oost_vlaams,0 days 00:00:06,6.0,fv400424(169),0.125,0.40625,0.34375,0.46875,0.15625
972,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400456(042).wav,701228,als ge daarop staat dan voelt de u in nen andere wereld d'r hangt ne prachtigen blauwe regen naast nen enorm geurende witte regen,400456,vlaams_brab,0 days 00:00:06,6.0,fv400456(042),0.2916666666666667,0.5416666666666666,0.4166666666666667,0.5833333333333334,0.5833333333333334
973,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400069(161).wav,318444,zeg maar ik moet mor overmorgen naar een begrafenis van iemand die dat gehad heeft h,400069,limburg,0 days 00:00:06,6.0,fv400069(161),0.1875,0.5,0.375,0.6875,0.3125
974,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400787(100).wav,270444,ginder had ik 'k weet het nog goed honderd en twaalf en daar had ik nummer negen,400787,oost_vlaams,0 days 00:00:06,6.0,fv400787(100),0.29411764705882354,0.35294117647058826,0.35294117647058826,0.47058823529411764,0.47058823529411764
975,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400710(031).wav,506220,en ze heeft al gezegd van nu mogen er vijf kleinkinderen komen maar van degene waar dat 'k ik meter van ben die ga 'k altijd vooruit trekken,400710,oost_vlaams,0 days 00:00:06,6.0,fv400710(031),0.07142857142857142,0.10714285714285714,0.14285714285714285,0.42857142857142855,0.5
976,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400311(092).wav,286188,zoiets hebben we in antwerpen niet gezien h of wel,400311,vlaams_brab,0 days 00:00:06,6.0,fv400311(092),0.1,0.5,0.2,0.6,0.6
977,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400215(052).wav,522156,gewoon uitstap 't was vandaag blijkbaar in frankrijk een vrije dag om n of andere reden,400215,vlaams_brab,0 days 00:00:06,6.0,fv400215(052),0.25,0.9375,0.8125,0.4375,0.625
978,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400487(094).wav,378540,zie mijnen f mijnen de mijn koelkast begint weer lawaai te maken,400487,vlaams_brab,0 days 00:00:06,6.0,fv400487(094),0.25,0.4166666666666667,0.4166666666666667,0.5833333333333334,0.75
979,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400077(086).wav,365036,ik denk dat bij ons op de middelbare school dat het nog vrij nieuw was dat je tijdens de speeltijd iets mocht eten,400077,vlaams_brab,0 days 00:00:06,6.0,fv400077(086),0.043478260869565216,0.17391304347826086,0.13043478260869565,0.08695652173913043,0.08695652173913043
980,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400283(055).wav,306220,maar bijvoorbeeld ambetant is e ambetanter is al dinsdag woensdag donderdag,400283,vlaams_brab,0 days 00:00:06,6.0,fv400283(055),0.2727272727272727,0.7272727272727273,0.18181818181818182,0.7272727272727273,0.7272727272727273
981,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400775(025).wav,265004,ja maar bon misschien toch nog op een andere manier dan nu,400775,west_vlaams,0 days 00:00:06,6.0,fv400775(025),0.16666666666666666,0.3333333333333333,0.25,0.25,0.25
